,price_a,price_b,beta,spread,zscore,side,entry_z,holding_days,exit_reason,position_a,position_b,model,ret_a,ret_b,weight_a,weight_b,pair_id,target_notional_a,target_notional_b,pair_pnl,pair_gross_exposure
2019-03-12,56.819847106933594,40.331790924072266,1.4088289540678935,-0.0007477163120981345,-0.1040412502770692,0,,0,,0,0,kalman_beta,0.0032723760152209014,0.005447314885821397,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-03-13,56.89238739013672,40.37082290649414,1.4092426619498875,0.00010145228142022233,0.25375815234176546,0,,0,,0,0,kalman_beta,0.001276671566303289,0.0009677721104761616,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-03-14,57.150245666503906,40.21473693847656,1.421054622374285,0.0029078525158823254,1.3915015520096883,0,,0,,0,0,kalman_beta,0.004532386285689416,-0.0038663063267028175,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-03-15,57.802974700927734,40.47227096557617,1.428168795784513,0.0017402133562995914,0.8847129827500444,0,,0,,0,0,kalman_beta,0.011421281340289857,0.006403971446925061,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-03-18,57.424224853515625,40.40983200073242,1.4210887930253537,-0.0017345307625262762,-0.52609518066082,0,,0,,0,0,kalman_beta,-0.0065524283027259544,-0.0015427591126986329,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-03-19,56.570037841796875,39.79330825805664,1.4215935977651584,0.00012558824814590253,0.28981373117123005,0,,0,,0,0,kalman_beta,-0.014875029029955744,-0.01525677569420747,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-03-20,56.586151123046875,39.94158935546875,1.416752611342805,-0.0011998974954607888,-0.2676798764967882,0,,0,,0,0,kalman_beta,0.0002848377315047834,0.003726282229427058,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-03-21,57.101898193359375,40.24595260620117,1.418810792350927,0.0005062872372363358,0.44664265178229856,0,,0,,0,0,kalman_beta,0.00911436915352315,0.0076202088009986735,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-03-22,57.77073669433594,40.48789596557617,1.426816037042721,0.001957424534573704,1.0643686687865075,0,,0,,0,0,kalman_beta,0.011713069479962535,0.006011619646387079,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-03-25,57.83521270751953,40.62054443359375,1.423810194955308,-0.0007325816663339424,-0.11689141584622308,0,,0,,0,0,kalman_beta,0.0011160670068088852,0.003276249971852385,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-03-26,57.980255126953125,40.995147705078125,1.414375524239879,-0.0022783997080182417,-0.7736894104332226,0,,0,,0,0,kalman_beta,0.002507856591918989,0.00922201503470177,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-03-27,57.40006256103515,40.76102066040039,1.4082461705913774,-0.0014886933697155769,-0.4213040900224617,0,,0,,0,0,kalman_beta,-0.010006726680446443,-0.005711091623868736,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-03-28,56.682861328125,40.074256896972656,1.4144077408466902,0.0015221643680121133,0.9173970540629712,0,,0,,0,0,kalman_beta,-0.012494781380203657,-0.016848541874098122,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-03-29,57.17441940307617,40.331790924072266,1.417582477963389,0.0007792842284857215,0.5847951275152217,0,,0,,0,0,kalman_beta,0.008672075887377062,0.006426420526317145,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-01,56.95685577392578,40.1210823059082,1.419611630601783,0.000500700127091136,0.421067372878929,0,,0,,0,0,kalman_beta,-0.003805261713574759,-0.005224380404052376,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-04-02,56.99714279174805,40.30059051513672,1.4143326158594578,-0.0012968122061209897,-0.5345991398686828,0,,0,,0,0,kalman_beta,0.0007073251722702345,0.004474161685366074,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-03,56.819847106933594,40.19132232666016,1.41373784990462,-0.00014650398249926866,0.08871154657674878,0,,0,,0,0,kalman_beta,-0.0031106065344757017,-0.002711329712042687,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-04-04,56.698978424072266,39.95719909667969,1.4189604309405999,0.001293974668307385,0.8457524137187623,0,,0,,0,0,kalman_beta,-0.0021272264713042555,-0.005825218391114606,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-04-05,57.27919387817383,40.30837631225586,1.4210120877523684,0.0005039007870166756,0.4135223139939052,0,,0,,0,0,kalman_beta,0.010233261166751939,0.008788834640948373,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-08,56.908485412597656,40.199127197265625,1.4156972622312232,-0.0013089046559926487,-0.5849598342635142,0,,0,,0,0,kalman_beta,-0.0064719567521258625,-0.0027103328138031735,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-04-09,57.03743362426758,40.542510986328125,1.4069079218657112,-0.0021462547250905573,-1.06594639112225,0,,0,,0,0,kalman_beta,0.0022658872527536733,0.008542070761323739,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-10,56.65868377685547,40.40203094482422,1.4023995126196978,-0.0011047290119634567,-0.4579187918516005,0,,0,,0,0,kalman_beta,-0.00664037323115052,-0.0034650059428060764,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-04-11,56.89238739013672,40.67517852783203,1.3987223765084642,-0.0008949852185509144,-0.33386801404476163,0,,0,,0,0,kalman_beta,0.004124762484805755,0.006760738918814235,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-12,56.95685577392578,40.971736907958984,1.3902001550029064,-0.002059226257102864,-0.9617688496237087,0,,0,,0,0,kalman_beta,0.001133163622524247,0.007290893140740273,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-15,57.03743362426758,41.14344024658203,1.3863295010396746,-0.0009313638321515327,-0.30257782472490247,0,,0,,0,0,kalman_beta,0.0014147173197485152,0.004190775192391083,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-16,56.529754638671875,40.885887145996094,1.3826444981977408,-0.0008922776733584215,-0.2630451376723688,0,,0,,0,0,kalman_beta,-0.008900803443226857,-0.006259882475611267,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-04-17,56.57809829711914,40.70639419555664,1.3898637707910062,0.001755765177662738,1.2305199810530112,0,,0,,0,0,kalman_beta,0.0008551896033561768,-0.004390095530971805,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-18,56.37662124633789,40.55030822753906,1.390285812186881,0.00010303778537945618,0.29495807188016004,0,,0,,0,0,kalman_beta,-0.0035610431747492566,-0.0038344336584500427,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-04-22,56.40081024169922,40.52689743041992,1.391679927647849,0.00034055794061771394,0.4089849868712824,0,,0,,0,0,kalman_beta,0.00042906074941306827,-0.0005773272298641441,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-23,56.7312126159668,40.456642150878906,1.4022082223375647,0.0025763438358978874,1.6333272306695115,0,,0,,0,0,kalman_beta,0.005858113967719181,-0.0017335469526537084,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-24,57.101898193359375,40.76102066040039,1.4009024897724995,-0.00031713546382405866,-0.02336713320683779,0,,0,,0,0,kalman_beta,0.006534067584662351,0.007523573221582147,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-25,57.08577728271485,40.92491912841797,1.3949257399645314,-0.0014458154821923586,-0.6518735224446975,0,,0,,0,0,kalman_beta,-0.0002823182968442195,0.004020960843524879,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-26,57.23080825805664,41.002960205078125,1.3957676396610106,0.00020327350039650582,0.27723164578307097,0,,0,,0,0,kalman_beta,0.0025405798474729124,0.0019069329475098762,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-04-29,56.87626647949219,40.78443145751953,1.3945654327034027,-0.00029182362580826293,0.04262661660376934,0,,0,,0,0,kalman_beta,-0.006194946207395913,-0.005329584655976327,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-04-30,57.74656295776367,41.53363800048828,1.3903805027197451,-0.0009975251351335146,-0.38361008277942865,0,,0,,0,0,kalman_beta,0.015301575369495835,0.018369915092456557,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-01,57.319480895996094,40.98734664916992,1.398420333484341,0.0019419262256050729,1.3572101726384849,0,,0,,0,0,kalman_beta,-0.0073958005445268205,-0.013152985811450857,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-05-02,57.63374710083008,41.166847229003906,1.3999947133542174,0.0003786147638962234,0.4178096198095551,0,,0,,0,0,kalman_beta,0.005482711984154287,0.0043794144902917775,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-03,58.08502960205078,41.54924774169922,1.397991780868743,-0.00047724212390676257,-0.09530889368627801,0,,0,,0,0,kalman_beta,0.007830178045359126,0.009289040537111992,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-06,57.91579818725586,41.369747161865234,1.3999440406071884,0.0004671865764791505,0.477328603067744,0,,0,,0,0,kalman_beta,-0.0029135117250408404,-0.004320188441193751,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-05-07,57.62569808959961,41.252681732177734,1.3969134361309083,-0.0007272985115420738,-0.2329272195421905,0,,0,,0,0,kalman_beta,-0.00500899766102314,-0.0028297351982708996,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-05-08,56.7312126159668,40.73761367797851,1.3926258672066132,-0.0010419602560105545,-0.4161945719661187,0,,0,,0,0,kalman_beta,-0.015522336445139784,-0.012485686568043497,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-05-09,56.771488189697266,40.86247634887695,1.3893500082566872,-0.0007936630036127212,-0.26098457834443484,0,,0,,0,0,kalman_beta,0.0007099367680205582,0.003065046271130578,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-10,57.82714080810547,41.65068817138672,1.3883892848500397,-0.0002283556781463858,0.08252329318279283,0,,0,,0,0,kalman_beta,0.01859476741002153,0.019289379717962962,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-13,58.818328857421875,42.22039794921875,1.393099714680866,0.0011045206526176798,0.8764491182929632,0,,0,,0,0,kalman_beta,0.017140533587949314,0.013678280067972892,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-14,58.496002197265625,41.85360336303711,1.397608116961422,0.0010664130010908934,0.8501648017907492,0,,0,,0,0,kalman_beta,-0.005480037709632679,-0.008687615560204032,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-05-15,58.504051208496094,41.86141204833984,1.3975654056282147,-1.0101011802987614e-05,0.18762241875457053,0,,0,,0,0,kalman_beta,0.00013759933889723186,0.0001865713982853734,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-16,58.93115997314453,42.189178466796875,1.3968352419555128,-0.00017133842798955357,0.026871892631215727,0,,0,,0,0,kalman_beta,0.007300498953932477,0.007829798432946955,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-17,59.25349044799805,42.48917770385742,1.3945673245881869,-0.0005284264224414414,-0.2477327350560685,0,,0,,0,0,kalman_beta,0.005469610219795529,0.007110810116784938,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-20,59.33406448364258,42.69443893432617,1.3897636284341306,-0.0011138836859814205,-0.6901666906182707,0,,0,,0,0,kalman_beta,0.0013598192281218946,0.004830906163903359,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-21,59.42272186279297,42.607608795166016,1.3946239704029615,0.0011293155023963664,0.9357478160138936,0,,0,,0,0,kalman_beta,0.0014942070785464168,-0.002033757588282614,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-22,59.85699462890625,42.71812057495117,1.4011729934305952,0.0015177491728195491,1.3419457315844263,0,,0,,0,0,kalman_beta,0.007308193776717653,0.0025937099712973755,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-23,60.74989700317383,42.899696350097656,1.4160117162404777,0.0034243482766882494,2.6153196529017584,-1,2.6153196529017584,1,,-1,1,kalman_beta,0.014917260377058428,0.004250556267518801,-0.4139052775605269,0.586094722439473,ES__SO,-32793.580038973916,46436.09355265693,-31.691869436652343,79229.67359163085
2019-05-24,60.7823486328125,42.9076042175293,1.416583790852356,0.00013199395230856226,0.17247418447082835,0,,0,mean_reversion_exit,0,0,kalman_beta,0.0005341841095958255,0.00018433387889515984,0.0,0.0,ES__SO,0.0,0.0,-41.170466561422934,0.0
2019-05-28,60.17357635498047,42.28392791748047,1.423048089921837,0.0015134976172532788,1.1669885829157756,0,,0,,0,0,kalman_beta,-0.01001560965519177,-0.014535332639104448,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-05-29,59.16701889038086,41.75497055053711,1.4170395219593308,-0.00142461797818072,-1.0693913135750341,0,,0,,0,0,kalman_beta,-0.016727565911350384,-0.01250965539378579,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-05-30,59.394309997558594,41.841819763183594,1.4194825250300676,0.0005780282617635635,0.4340922727017544,0,,0,,0,0,kalman_beta,0.0038415169707779473,0.002079973030788551,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-05-31,59.93816757202149,42.23655319213867,1.4191085846628733,-8.764951257944631e-05,-0.05425087969208659,0,,0,,0,0,kalman_beta,0.00915672855674643,0.009433945062360838,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-03,60.74176788330078,42.757598876953125,1.4205994789229273,0.00034519870563087807,0.27237741262753945,0,,0,,0,0,kalman_beta,0.013407155137228566,0.012336368511042028,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-04,60.38461685180664,42.7891845703125,1.411262628588266,-0.0021602400410500877,-1.6790461734749431,0,,0,,0,0,kalman_beta,-0.005879826089031703,0.0007387153205276054,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-05,61.951263427734375,43.270755767822266,1.4316045158935342,0.004654064393825763,3.246851966188795,-1,3.246851966188795,1,,-1,1,kalman_beta,0.02594446495822811,0.011254507472990838,-0.41125108687032236,0.5887489131296776,ES__SO,-32580.892199749374,46642.952405001626,-31.689537841900403,79223.84460475101
2019-06-06,62.3814697265625,43.72075271606445,1.426840677753311,-0.0010787107118161998,-0.8103231764814305,-1,3.246851966188795,2,,-1,1,kalman_beta,0.0069442699797390706,0.010399562944006124,-0.4120583642622008,0.5879416357377992,ES__SO,-32643.80318326629,46577.50625845735,258.24730794319373,79221.30944172364
2019-06-07,61.93502426147461,43.19181060791016,1.433915406388227,0.0016216009897789263,1.0699763442603911,-1,3.246851966188795,3,,-1,1,kalman_beta,-0.0071567000111539825,-0.012098193084400855,-0.41086062291866393,0.589139377081336,ES__SO,-32557.4048376435,46684.5643887156,-330.4772956953519,79241.9692263591
2019-06-10,61.707759857177734,43.01023483276367,1.434718393589973,0.0001848299875391035,0.09936348240099763,0,,0,mean_reversion_exit,0,0,kalman_beta,-0.003669400424183622,-0.004203939880983776,0.0,0.0,ES__SO,0.0,0.0,-109.00651883282526,0.0
2019-06-11,61.26939010620117,43.065486907958984,1.4227666284379648,-0.002747503874942936,-1.9313559609963031,0,,0,,0,0,kalman_beta,-0.0071039647524260285,0.0012846262153682897,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-12,62.10547637939453,43.5391731262207,1.4264085377994546,0.0008281034247445973,0.5825437399674724,0,,0,,0,0,kalman_beta,0.013646068154818058,0.01099920730663273,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-13,62.23534393310547,43.5391731262207,1.4293947371416382,0.0006790069869495596,0.46819477567686785,0,,0,,0,0,kalman_beta,0.0020910805500886642,0.0,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-14,62.836029052734375,43.93391036987305,1.4302355301527512,0.00018946319554657975,0.10195522017301464,0,,0,,0,0,kalman_beta,0.009651832570806818,0.009066254944897434,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-17,62.09737014770508,43.81548309326172,1.4173138213845764,-0.002919631016986557,-2.02404767290931,0,,0,,0,0,kalman_beta,-0.011755340306584094,-0.002695577871723809,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-06-18,61.92689514160156,43.62601852416992,1.419483256294547,0.000492307746618792,0.37124965841715196,0,,0,,0,0,kalman_beta,-0.0027452854395930704,-0.004324146528032591,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-06-19,62.64122009277344,44.00495910644531,1.4234832045503172,0.0008998878249997233,0.6388613465181746,0,,0,,0,0,kalman_beta,0.01153497118721214,0.00868611427525634,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-20,62.93345260620117,44.22600936889648,1.4229988625339236,-0.00010842015316114839,-0.0995911379254034,0,,0,,0,0,kalman_beta,0.004665179142343101,0.005023303439879445,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-21,62.82793426513672,44.423377990722656,1.4143423185815789,-0.0019291614878440555,-1.397298746058577,0,,0,,0,0,kalman_beta,-0.0016766653773903073,0.004462727355296625,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-24,62.819786071777344,44.43128204345703,1.4138662952836092,-0.00010606570639737356,-0.0732834914414444,0,,0,,0,0,kalman_beta,-0.00012969061381185032,0.00017792552236861603,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-25,62.48699951171875,44.194427490234375,1.4139110524614165,1.0026071706192852e-05,0.0199810781539382,0,,0,,0,0,kalman_beta,-0.005297479995846399,-0.005330806187203718,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-06-26,61.18010711669922,43.40497589111328,1.4095412460555599,-0.0009966858721313088,-0.6898443731507035,0,,0,,0,0,kalman_beta,-0.020914628726483198,-0.017863148001985962,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-06-27,61.21257400512695,43.48391342163086,1.407715745920785,-0.00041561275896384586,-0.2821544124629966,0,,0,,0,0,kalman_beta,0.0005306772079656241,0.0018186285995320794,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-06-28,61.49669647216797,43.64179992675781,1.4091164623618444,0.0003177482715983615,0.24566906665736707,0,,0,,0,0,kalman_beta,0.004641570325358613,0.0036309175670563576,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-01,61.41552734375,43.2944450378418,1.4185048560957751,0.002146815599772367,1.545480922582727,0,,0,,0,0,kalman_beta,-0.0013198941256089558,-0.007959224630949335,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-07-02,62.22724151611328,44.099700927734375,1.4110958457120264,-0.0016632601554888993,-1.1521250958751752,0,,0,,0,0,kalman_beta,0.013216758163127285,0.01859951985038122,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-03,62.600643157958984,44.4549560546875,1.4081959474034134,-0.0006458002487832459,-0.4392613115422598,0,,0,,0,0,kalman_beta,0.0060006137625272515,0.008055726444387457,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-05,62.4951057434082,44.49443054199219,1.4045782789729577,-0.0008049311449909169,-0.5786038337780297,0,,0,,0,0,kalman_beta,-0.0016858838699864709,0.0008879659504359427,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-08,62.535701751708984,44.4549560546875,1.406709905791144,0.00047470807007954363,0.33348146245341376,0,,0,,0,0,kalman_beta,0.0006495870007399152,-0.0008871781664321343,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-09,62.47075271606445,44.65232849121094,1.399085896978679,-0.0016903432480290803,-1.2256725099880494,0,,0,,0,0,kalman_beta,-0.0010385912978542189,0.004439829752179492,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-10,63.04708480834961,44.92863464355469,1.4032513441289376,0.0009178549035411265,0.6345887314381959,0,,0,,0,0,kalman_beta,0.009225630670797846,0.006187944989210159,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-11,63.36367416381836,44.59706497192383,1.42071674661312,0.003877108412801533,2.599232530670015,-1,2.599232530670015,1,,-1,1,kalman_beta,0.005021474925147151,-0.007379918714677136,-0.4131007898380191,0.5868992101619808,ES__SO,-32780.962100072335,46572.46182566276,-31.741369570294037,79353.42392573509
2019-07-12,62.94157028198242,43.94968795776367,1.4320696205877255,0.0025573233588715993,1.6131042341023945,-1,2.599232530670015,2,,-1,1,kalman_beta,-0.006661606786636853,-0.014516134964659977,-0.41117243993958674,0.5888275600604133,ES__SO,-32626.896838995024,46723.98777717446,-458.3208311162507,79350.88461616948
2019-07-15,63.11202621459961,44.29706954956055,1.424781721195338,-0.0016287821328617724,-1.1998335021391033,-1,2.599232530670015,3,,-1,1,kalman_beta,0.0027081614242150387,0.00790407413428551,-0.4124082556623005,0.5875917443376995,ES__SO,-32709.838686255378,46604.38026342479,280.35205283321045,79314.21894968017
2019-07-16,62.57626724243164,43.941802978515625,1.4240750767273866,-0.00015920573770245028,-0.1972970579291263,0,,0,mean_reversion_exit,0,0,kalman_beta,-0.008489015553806323,-0.008020091953203412,0.0,0.0,ES__SO,0.0,0.0,-128.3419771331502,0.0
2019-07-17,62.79545211791992,44.044437408447266,1.4257210635214703,0.00036997374365199676,0.1621536774885266,0,,0,,0,0,kalman_beta,0.0035026837672997857,0.0023356900030211403,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-18,63.6396484375,44.31285095214844,1.436092015701256,0.002316992159826725,1.4957562499492683,0,,0,,0,0,kalman_beta,0.013443590118513926,0.006094153075722808,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-19,62.316524505615234,43.633914947509766,1.4282081571898873,-0.00178875254796651,-1.2749588251633364,0,,0,,0,0,kalman_beta,-0.0207908743113846,-0.015321424599194167,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-07-22,62.430171966552734,43.79969787597656,1.4253708656623605,-0.000641310677828244,-0.5141395001003267,0,,0,,0,0,kalman_beta,0.0018237130815479397,0.003799405317314042,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-23,62.30029296875,43.7523307800293,1.423938245632503,-0.0003241644978757563,-0.2926641735507398,0,,0,,0,0,kalman_beta,-0.0020803882755972003,-0.001081448006362784,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-07-24,62.03241729736328,43.92601013183594,1.412262316177212,-0.002631511847027923,-1.7826281502158006,0,,0,,0,0,kalman_beta,-0.004299749786426887,0.00396960227512988,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-25,61.85382461547851,43.7049674987793,1.4152430026357767,0.0006751824070647672,0.3834873480008387,0,,0,,0,0,kalman_beta,-0.002879021802885018,-0.005032158222274763,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-07-26,61.88630676269531,44.00495910644531,1.4063937085307032,-0.00199086876025234,-1.3353426320795794,0,,0,,0,0,kalman_beta,0.000525143714535492,0.006864016262553951,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-29,62.34899139404297,44.29706954956055,1.4075138982192148,0.00025035265332462586,0.14663538500026566,0,,0,,0,0,kalman_beta,0.00747636521794437,0.006638125544183193,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-07-30,62.121726989746094,43.64970397949219,1.423106797188332,0.0035365612721776074,2.1822149774331394,0,,0,,0,0,kalman_beta,-0.003645037380966998,-0.014614185016100678,0.0,0.0,ES__SO,0.0,0.0,-0.0,0.0
2019-07-31,61.57786178588867,44.36811065673828,1.3880618438737282,-0.007819701497076892,-4.151308041465279,1,-4.151308041465279,1,,1,-1,kalman_beta,-0.008754830720453022,0.01645845473737051,0.4187496243304477,-0.5812503756695523,ES__SO,33217.89172220895,-46108.48803352722,-31.73055190229447,79326.37975573617
2019-08-01,62.129825592041016,44.98390579223633,1.3811903782609243,-0.0015122647916641085,-0.7743398746461733,1,-4.151308041465279,2,,1,-1,kalman_beta,0.00896367282241095,0.013879228265144095,0.41995802147089933,-0.5800419785291008,ES__SO,33312.683452684396,-46011.15785889959,-343.0046466543133,79323.841311584
2019-08-02,62.25971221923828,45.28390121459961,1.3749055304142723,-0.0013739994483046303,-0.6966330546241287,1,-4.151308041465279,3,,1,-1,kalman_beta,0.0020905680316911646,0.006668950085144898,0.4210693803157562,-0.5789306196842438,ES__SO,33388.2175781105,-45905.64499881915,-238.00643867792726,79293.86257692965
2019-08-05,62.1379508972168,44.15496063232422,1.407106477147389,0.007219793285422327,3.404774463287976,1,-4.151308041465279,4,,1,-1,kalman_beta,-0.0019557000455241447,-0.024930285421420728,0.4154365457007448,-0.5845634542992553,ES__SO,32911.56724552201,-46310.07944424587,1078.062398694562,79221.64668976789
2019-08-06,62.860382080078125,44.95231628417969,1.3984217044856952,-0.001912678624506725,-0.9254745699248003,1,-4.151308041465279,5,,1,-1,kalman_beta,0.011626247284148628,0.018058121679577654,0.41694085661822117,-0.5830591433817788,ES__SO,33093.48220328924,-46278.64379009077,-454.4554511606428,79372.12599338
2019-08-07,63.22567367553711,45.354949951171875,1.3940403440051685,-0.0009563567317343313,-0.4570913874149205,0,,0,mean_reversion_exit,0,0,kalman_beta,0.005811157733556893,0.00895690590106235,0.0,0.0,ES__SO,0.0,0.0,-254.68544466546865,0.0
2019-08-08,63.64776992797851,45.93915939331055,1.3855196091819528,-0.0018362407885561538,-0.8471129189314465,0,,0,,0,0,kalman_beta,0.006676026175814531,0.012880830929537401,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-08-09,63.66401290893555,46.049686431884766,1.3825209790467456,-0.0006446616694191221,-0.2804150870070383,0,,0,,0,0,kalman_beta,0.00025520110092491777,0.002405943862140214,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-08-12,63.11202621459961,46.32600021362305,1.3624383208101125,-0.0042917262978861,-1.9042873802889169,0,,0,,0,0,kalman_beta,-0.008670309474922533,0.0060003401358008635,0.0,0.0,ES__SO,0.0,0.0,0.0,0.0
2019-08-13,63.24189758300781,45.15758514404297,1.400287451645946,0.008297759171050245,3.386936167320653,-1,3.386936167320653,1,,-1,1,kalman_beta,0.0020577911405759153,-0.02522158321875767,-0.4166167678434811,0.5833832321565189,ES__SO,-32992.494124113706,46198.97552049903,-31.676587857845096,79191.46964461273
2019-08-14,62.633113861083984,45.04706573486328,1.3904407943714614,-0.0021640034027541333,-0.886898611868174,-1,3.386936167320653,2,,-1,1,kalman_beta,-0.009626272221271881,-0.0024474162829379864,-0.4183328875388183,0.5816671124611817,ES__SO,-33130.98625151476,46066.67484186615,203.89459724817277,79197.66109338091
2019-08-15,63.97248077392578,45.4970588684082,1.4060050393722687,0.0033867283270794246,1.341880767858312,-1,3.386936167320653,3,,-1,1,kalman_beta,0.02138432580268046,0.009989399447091207,-0.41562672714139537,0.5843732728586047,ES__SO,-32923.444201026214,46290.528460134556,-249.00383491001224,79213.97266116078
2019-08-16,63.8344612121582,45.87214279174805,1.3916411422485135,-0.003099979936962427,-1.2231706513668548,-1,3.386936167320653,4,,-1,1,kalman_beta,-0.0021574833443669394,0.008244135613792114,-0.41812292920326877,0.5818770707967313,ES__SO,-33112.84914588535,46081.20320848261,451.9750903313594,79194.05235436797
2019-08-19,64.10234832763672,46.23925018310547,1.3863434706795943,-0.001134252831789695,-0.41644034383899725,0,,0,mean_reversion_exit,0,0,kalman_beta,0.004196590844374404,0.008002839392614147,0.0,0.0,ES__SO,0.0,0.0,197.61616701728823,0.0
