date,price_a,price_b,beta,spread,zscore,side,entry_z,holding_days,exit_reason,position_a,position_b,model,pair_return,window,pair_id
2015-02-17,35.946189880371094,29.324377059936523,1.2256541703905044,0.004644842756256651,1.573085086554168,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-02-18,36.8653678894043,30.161481857299805,1.2223028842119588,-0.001098376879923535,-0.5341088421377801,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-02-19,36.83729553222656,29.74293327331543,1.2383432639426075,0.005334463321950977,1.7674398008985694,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-02-20,36.8653678894043,29.710739135742188,1.2407821960982135,0.0008117368569671157,0.1493813482790008,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-02-23,36.97762298583984,29.923229217529297,1.2358047168633417,-0.0016448249658296277,-0.7131717238369102,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-02-24,37.42669677734375,30.193683624267575,1.2395136153250923,0.0012148282458142035,0.29712797214218045,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-02-25,36.91447830200195,29.569076538085938,1.248315408545318,0.0029444430534297794,0.8914519008689418,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-02-26,36.66551208496094,29.46603775024414,1.2443761256257708,-0.0013218082305712642,-0.6242333224312991,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-02-27,36.60185623168945,29.485361099243164,1.2413908404619338,-0.0010009646236284198,-0.5135418447842619,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-03-02,35.54093551635742,28.892955780029297,1.2302222536872571,-0.003821659036482572,-1.4759408700131134,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-03,35.788482666015625,29.073253631591797,1.2309674665613277,0.0002532984401497629,-0.023873522352478152,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-04,35.30752944946289,28.86719512939453,1.2231943772254348,-0.0026613190819588795,-1.0279305946125443,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-05,35.753116607666016,28.98953437805176,1.2331935951330664,0.0034084867627441895,1.1029026407701439,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-06,34.487098693847656,28.39068603515625,1.2149564470445116,-0.006348340582015055,-2.1919451496286255,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-09,34.55781555175781,28.33917808532715,1.219381627799018,0.0015424475853365038,0.4659550099694923,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-10,34.7346305847168,28.287660598754883,1.2278035396839166,0.0029407721882890314,0.9062239260042426,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-11,34.52952575683594,28.152441024780273,1.2265355810774492,-0.00044485424155737974,-0.23574708195494182,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-12,35.13072204589844,28.628936767578125,1.2270985861234143,0.00019421618669213103,-0.022649530247451997,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-13,34.74878692626953,28.300537109375,1.227839881653816,0.00025879115509752637,-0.01640060778327393,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-16,35.19436264038086,28.7384090423584,1.2246832282328652,-0.001084919891191305,-0.45384288606456796,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-17,35.03169250488281,28.53879165649414,1.2274775148157797,0.000967446524072102,0.25251847500271063,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-18,35.951168060302734,29.06680679321289,1.236737868227049,0.003147390697122887,0.9853150940955346,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-19,35.880435943603516,28.757726669311523,1.2475506237097203,0.0037161008302675214,1.1400074329644674,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-20,36.07847213745117,28.957345962524418,1.245936794810642,-0.0005506773193815206,-0.294176653302655,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-23,36.40382766723633,29.086132049560547,1.2515218586250452,0.001897624356814731,0.5727724828772239,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-24,35.9370231628418,28.667579650878903,1.2535527389177783,0.0007001733389842002,0.17240310907947173,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-25,35.44899368286133,28.352048873901367,1.250354371860525,-0.0011145778245236215,-0.4553739027912505,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-26,35.30046463012695,28.17818832397461,1.2527289489493316,0.0008323877379154965,0.2224715349307247,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-27,35.44899368286133,28.33917808532715,1.2509053403298172,-0.0006355246321234631,-0.2987084893313905,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-30,35.81678009033203,28.545236587524418,1.2546916471970224,0.001310176702311594,0.3627450243849195,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-03-31,35.731895446777344,28.513036727905273,1.2531956564266356,-0.000518332166670632,-0.28530392494144996,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-01,35.880435943603516,28.73197364807129,1.248850166005994,-0.0014941164701625098,-0.633592896928045,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-02,35.81678009033203,28.744850158691406,1.2460576345203638,-0.0009599030492850602,-0.47245678912029215,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-04-06,36.10676574707031,28.925148010253903,1.248256862069159,0.0007512569047989359,0.1502426217303362,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-07,35.583377838134766,28.500154495239254,1.2485294882322324,9.45316541418606e-05,-0.0863328672193534,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-08,35.63288116455078,28.551666259765625,1.2480202395185893,-0.0001761996167388702,-0.18295781526494864,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-09,35.3358268737793,28.63537979125977,1.2341589084435187,-0.004782192267455798,-1.783476087241249,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-04-10,35.7177619934082,28.73197364807129,1.2430302173770273,0.0030505439751280505,0.9781071261127602,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-13,35.137786865234375,28.461517333984375,1.2346737350678043,-0.002901047213171637,-1.0945255575720825,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-14,35.526790618896484,28.558115005493164,1.2439055323677113,0.0031933695701837905,1.0183354937660172,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-15,35.533870697021484,28.461517333984375,1.248433058662977,0.00157155756603089,0.44156555424284133,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-16,35.611663818359375,28.403573989868164,1.2537094363424663,0.001835081410220596,0.5088173463323773,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-17,35.39949035644531,28.403573989868164,1.246393662023176,-0.0025442433327000913,-1.0030302308638663,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-04-20,35.7177619934082,28.82211685180664,1.2393323592517096,-0.0024200831697740455,-0.9558900471469034,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-21,35.08827209472656,28.603178024291992,1.226876784695369,-0.004302991786033772,-1.546927488472768,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-22,34.9821891784668,28.641830444335938,1.2214326573981282,-0.0018778939050605459,-0.7097811567467384,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-04-23,35.09535217285156,28.77704811096191,1.2195826067519804,-0.0006351769425165799,-0.29225847376714903,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-24,35.56924819946289,28.892955780029297,1.2309355224117127,0.003882582354016506,1.2074052748654416,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-27,35.23680877685547,28.53879165649414,1.2346535817779403,0.001287438550583886,0.3330508704633053,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-28,35.63996124267578,28.757726669311523,1.239262695526743,0.0015833732434771264,0.5135577046107176,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-29,35.37118148803711,28.75129508972168,1.2303530450700806,-0.0030619753104161873,-1.1314381494143353,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-04-30,34.487098693847656,28.52591323852539,1.2092308760284385,-0.007316361085635492,-2.494418483464058,1,-2.494418483464058,1,,1,-1,kalman_beta,0.0,ignored,ES__SO
2015-05-01,34.57902908325195,28.86075210571289,1.1982634108276102,-0.0037541739897122284,-1.2613607922035113,1,-2.494418483464058,2,,1,-1,kalman_beta,-0.005626964941578584,ignored,ES__SO
2015-05-04,34.911460876464844,28.963790893554688,1.2052659782393922,0.0023891116234509013,0.943594492646821,1,-2.494418483464058,3,,1,-1,kalman_beta,0.00241674635883543,ignored,ES__SO
2015-05-05,34.10515213012695,28.506591796875,1.1965018718181324,-0.00303831398939991,-1.0520292542938665,1,-2.494418483464058,4,,1,-1,kalman_beta,-0.001855621386673422,ignored,ES__SO
2015-05-06,33.79395294189453,28.38425064086914,1.1906598012435603,-0.0020332846101212,-0.6729692229507065,1,-2.494418483464058,5,,1,-1,kalman_beta,-0.0018264797188051237,ignored,ES__SO
2015-05-07,33.89296340942383,28.480846405029297,1.190034169374372,-0.0002169852642737169,0.021202152645273288,0,,0,mean_reversion_exit,0,0,kalman_beta,-0.0005218468739524619,ignored,ES__SO
2015-05-08,34.274898529052734,28.4293270111084,1.2054294818422675,0.005349600927956999,2.0143495383694945,0,,0,,0,0,kalman_beta,-0.00039999999999999996,ignored,ES__SO
2015-05-11,34.310264587402344,28.06872177124023,1.2221567485501408,0.005886851504833146,2.0920385893177937,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-12,34.451717376708984,27.991464614868164,1.2306861653550167,0.003009127166244241,1.0388080375134148,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-13,33.9071044921875,27.933496475219727,1.2140614546622128,-0.005876872319554138,-2.0471469406246565,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-14,34.33148956298828,28.15715217590332,1.2192171063011037,0.0018079654036071702,0.6440306303954664,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-15,34.777076721191406,28.509294509887695,1.2198428808182937,0.00021677615283266505,0.11789515855046481,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-18,34.968040466308594,28.463647842407227,1.2284112986736158,0.002973855228674438,1.094882144492597,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-19,34.88315963745117,28.476682662963867,1.225014111831707,-0.0011784828328771368,-0.40101295953176225,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-05-20,34.989261627197266,28.476682662963867,1.2286543079782477,0.0012627964172295947,0.4773401511534408,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-21,34.960975646972656,28.287578582763672,1.235824115758684,0.002503857974453183,0.9290956580974066,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-22,34.86195373535156,28.189777374267575,1.2366771958450802,0.00029890064524806803,0.12389408588542214,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-26,34.65683364868164,28.23542022705078,1.227537269019007,-0.003196986436307725,-1.1155668816481112,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-05-27,34.79095458984375,28.51581382751465,1.2201480243399403,-0.002559314243796962,-0.9024634066051841,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-28,35.13337326049805,28.372358322143555,1.2380758263003635,0.00624228672017324,2.149691833939212,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-05-29,35.13337326049805,28.489730834960938,1.2332529785415476,-0.0016721495644986817,-0.601947040515606,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-01,35.090553283691406,28.476682662963867,1.2322676595874245,-0.00034181421286660907,-0.11839275088439573,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-02,34.59120559692383,28.222368240356445,1.2257471685487455,-0.002282363433124601,-0.8576158150454788,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-03,34.013370513916016,28.118040084838867,1.2098620704724186,-0.005579680753598382,-1.9584613357099632,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-04,33.842166900634766,28.15715217590332,1.202000963705089,-0.0027571499918721543,-0.9260995342452663,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-06-05,33.30715560913086,27.81808090209961,1.1973793764827767,-0.0016407563726090757,-0.5210631110505619,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-08,33.05032730102539,27.778961181640625,1.189857335727182,-0.0026734398303318585,-0.8649335473679173,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-09,33.05032730102539,27.67461204528809,1.1941913092625618,0.0015461093293467343,0.6128151435006982,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-10,32.94331359863281,27.609405517578125,1.1932044830863178,-0.00035284028952276003,-0.058804973997959115,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-11,33.285743713378906,27.772445678710938,1.1984497075247174,0.00186431248168617,0.7135597091365024,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-12,32.88624572753906,27.583328247070312,1.1923302264010789,-0.002190286185559387,-0.6821671110478743,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-15,32.829185485839844,27.446388244628903,1.196071399329184,0.0013454915544812707,0.5893385730859872,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-16,33.300010681152344,27.700708389282227,1.2020586966607167,0.0021332581531652295,0.8503951271932653,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-17,33.492610931396484,27.837642669677734,1.2031274458475263,0.0003790078109986439,0.23568154194613472,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-18,33.73515701293945,28.248455047607425,1.1943388999142621,-0.003071712897487089,-0.9696187539248782,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-19,33.34281539916992,27.863719940185547,1.1966101578022275,0.0008050845874194579,0.3961123880769939,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-22,33.21440887451172,27.72027015686035,1.198179160496657,0.0005588492242480925,0.3104876009836712,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-23,32.707908630371094,27.420307159423828,1.1929044953634413,-0.0018990443519442124,-0.5538040191660414,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-24,32.5081672668457,27.192075729370117,1.1954672903924513,0.0009301745092713531,0.4515275609439467,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-25,32.46536636352539,27.133390426635746,1.1964959691360098,0.0003740890621273252,0.24884455985130133,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-26,32.80779266357422,27.31596946716309,1.2009886707472943,0.0016228030323404141,0.6716110124753473,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-06-29,32.45823287963867,27.361629486083984,1.1864597834220973,-0.005240114496203319,-1.689385546481104,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-06-30,32.3940315246582,27.322500228881836,1.1856283852108986,-0.00030030163537730914,0.022223610126452346,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-01,32.5081672668457,27.50508689880371,1.18194460138922,-0.0013217039367106054,-0.3224820134421233,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-02,33.17873001098633,27.968063354492188,1.186253369797859,0.0015206099999574008,0.6473479317708045,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-06,33.036067962646484,28.118040084838867,1.1750464629515662,-0.003935584173781592,-1.2440999146787486,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-07-07,33.79936599731445,28.861413955688477,1.171138162889072,-0.0013373211315723665,-0.3218037473818707,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-08,33.621028900146484,28.822294235229492,1.1665484440033298,-0.0015735925666220396,-0.41441058102266065,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-09,33.335689544677734,28.21586227416992,1.1812693799911091,0.005155410154507933,1.9087937402678388,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-10,33.44982147216797,28.2745418548584,1.1830151601301369,0.0006098121364033204,0.34331513961451476,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-13,33.556819915771484,28.300628662109375,1.1856939788728942,0.0009349127907469779,0.46274545602881495,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-14,33.74229431152344,28.176727294921875,1.1973781811994058,0.004095830978229742,1.5016950784114058,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-15,34.04190444946289,28.28105926513672,1.2036226603159774,0.002180660205212348,0.8179001534064491,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-16,34.455665588378906,28.678834915161133,1.201457843596759,-0.0007455656580290793,-0.20787573407717416,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-17,34.18458557128906,28.372358322143555,1.2048140805519425,0.0011687663054189557,0.44157856132462786,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-20,33.942047119140625,28.248455047607425,1.2015939653119405,-0.0011259954500815184,-0.35539099576181493,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-21,33.899234771728516,28.176727294921875,1.2030749802348801,0.0005191383067710831,0.2411532873135555,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-22,34.12038803100586,28.20281219482422,1.2097394406875945,0.0023337806219387858,0.8737327018839252,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-23,33.77796173095703,28.02675437927246,1.205260502511084,-0.0015783359596213131,-0.4874690902423689,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-24,33.67808532714844,27.9615421295166,1.2044532543229793,-0.0002850866369215055,-0.04776231829327176,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-27,34.14890670776367,28.326709747314453,1.2055241750436951,0.0003733079302179476,0.1494840132142951,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-28,34.32726287841797,28.391910552978516,1.209008134950555,0.001212053078432973,0.4415560254438472,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-29,34.448524475097656,28.41147804260254,1.2124441330865272,0.0011946100275181948,0.44477239299060206,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-30,34.79095458984375,28.939680099487305,1.2023081879426607,-0.0034597502111068934,-1.340992820681663,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-07-31,35.468650817871094,29.167903900146484,1.2158590404542127,0.004591169778301207,1.6754470812011883,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-03,35.5613899230957,29.317882537841797,1.2129919843339598,-0.0009665929509665716,-0.41291941562727313,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-04,35.02635955810547,28.965755462646484,1.2092771884798428,-0.0012677699583178992,-0.5003242241520202,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-05,35.12622833251953,29.08965110778809,1.207536643046988,-0.0005913135869946018,-0.20486747389265664,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-06,35.33311080932617,29.38309669494629,1.2025548867209637,-0.0016757081760871984,-0.6202722018790358,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-07,35.52571105957031,29.689565658569336,1.196638624486626,-0.0019699517054689863,-0.8019660834166478,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-10,35.68265914916992,29.643932342529297,1.2036300269930034,0.0023320635526218325,1.035939922940776,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-11,35.96087646484375,29.93736267089844,1.2012303630003667,-0.0007925635932082287,-0.2922981270651273,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-12,36.31755828857422,30.36775016784668,1.1959815094087043,-0.0017093945134831756,-0.6579674973857108,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-13,36.23195266723633,30.455493927001953,1.1897354761788979,-0.002028902268875754,-0.7869476224084077,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-08-14,36.51016616821289,30.567657470703125,1.1943561810157857,0.0014955289052593912,0.7275344265411124,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-17,36.81690979003906,30.547874450683594,1.205106039384838,0.0034817991504709767,1.5596071680318035,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-18,36.717041015625,30.396108627319336,1.2079218724027845,0.0009165687549952395,0.4620992598453186,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-19,36.86684799194336,30.554462432861328,1.2066084727138664,-0.00042525876465759893,-0.12997225494814146,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-20,36.82405090332031,30.587459564208984,1.2039221424903712,-0.0008689485597628277,-0.3363186589707089,0,,0,,0,0,kalman_beta,-0.0,ignored,ES__SO
2015-08-21,36.41028594970703,30.217967987060547,1.2049110045766749,0.00032378615210859607,0.2413418725841941,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-24,34.897945404052734,28.753263473510746,1.2135998494926639,0.0029891801771810833,1.427177979295783,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-25,33.706626892089844,28.040687561035156,1.2022045559598027,-0.004015446031985448,-1.7188332299214513,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-26,34.29872131347656,28.77305793762207,1.1921627433940167,-0.0034463732739524744,-1.4403286874578605,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-27,34.66254425048828,28.97100067138672,1.1964066135499172,0.001447446082117665,0.7094080309664466,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-28,34.448524475097656,28.858823776245117,1.1937230608722145,-0.0009189762535015689,-0.40856217325569616,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-08-31,33.699493408203125,28.641098022460938,1.1768168373463164,-0.005832984715191003,-2.5453189168149386,1,-2.5453189168149386,1,,1,-1,kalman_beta,0.0,ignored,ES__SO
2015-09-01,32.86486053466797,27.98131942749023,1.1745571363805105,-0.0007978842333002945,-0.31942255205326187,0,,0,mean_reversion_exit,0,0,kalman_beta,0.000667448337216617,ignored,ES__SO
2015-09-02,32.92192077636719,28.053890228271484,1.1735370587644585,-0.0003590490195151119,-0.10811279920538745,0,,0,,0,0,kalman_beta,-0.0004,ignored,ES__SO
2015-09-03,33.14307403564453,28.093482971191406,1.1796657531782437,0.0021542870338535636,1.0007654619270978,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-04,32.62944412231445,27.69761848449707,1.1780799689764616,-0.0005654026237280618,-0.2015157394736926,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-08,33.157325744628906,28.17264938354492,1.1769472655318869,-0.00039691012288756156,-0.14001686679952957,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-09,32.72218322753906,28.014299392700195,1.1681634228465925,-0.0030966396868166157,-1.317959563092374,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-10,32.756736755371094,27.90873908996582,1.1736395213231217,0.0019375690917158295,0.9463552532586448,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-11,33.18149948120117,28.17924690246582,1.177467877823238,0.0013414322976927906,0.6687456817365703,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-14,33.29668426513672,28.126476287841797,1.1837416457840175,0.0022029340617280013,1.0215656338593637,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-15,33.62065124511719,28.126476287841797,1.1951952085080646,0.004021553672977518,1.7709484217732754,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-16,33.62785720825195,28.311206817626953,1.1878832308638652,-0.002550615925841271,-1.083961522895274,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-17,34.31178283691406,28.68728256225586,1.1959654933918868,0.0027827932732620297,1.195390531564746,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-18,33.995018005371094,28.654298782348633,1.1864984939523482,-0.003264345146163805,-1.3682805282225892,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-21,34.20378875732422,28.878618240356445,1.1844229720930644,-0.0007100888597406652,-0.2724576316076194,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-22,34.17499542236328,28.3771915435791,1.2040709968280288,0.006842113306085196,2.7288223925439277,-1,2.7288223925439277,1,,-1,1,kalman_beta,0.0,ignored,ES__SO
2015-09-23,34.35497283935547,28.33759880065918,1.2122453873718266,0.0028494040629709616,1.1096422208999304,-1,2.7288223925439277,2,,-1,1,kalman_beta,-0.0035587813601194113,ignored,ES__SO
2015-09-24,34.678932189941406,28.68728256225586,1.2089009703984963,-0.001151537665563751,-0.5290395804442926,-1,2.7288223925439277,3,,-1,1,kalman_beta,0.0024908664133875017,ignored,ES__SO
2015-09-25,35.19729995727539,29.11614227294922,1.208859121122658,-1.4201284272985504e-05,-0.07137636184854444,0,,0,mean_reversion_exit,0,0,kalman_beta,0.0014069079650420513,ignored,ES__SO
2015-09-28,35.341270446777344,29.089746475219727,1.2148349277881965,0.0020303881768413135,0.7650835519534097,0,,0,,0,0,kalman_beta,-0.00039999999999999996,ignored,ES__SO
2015-09-29,35.49246597290039,29.221710205078125,1.2145951358712768,-8.110402755079349e-05,-0.1317582267781573,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-09-30,36.442771911621094,29.49222183227539,1.2354371512936113,0.00698538583553443,2.626284379638001,-1,2.626284379638001,1,,-1,1,kalman_beta,0.0,ignored,ES__SO
2015-10-01,35.93881607055664,29.155723571777344,1.2326824980710223,-0.000934094970041599,-0.5236849163117194,-1,2.626284379638001,2,,-1,1,kalman_beta,-0.000526679890376979,ignored,ES__SO
2015-10-02,36.36357879638672,29.485614776611328,1.2332585221286447,0.00019309292850522297,-0.043342880400941586,0,,0,mean_reversion_exit,0,0,kalman_beta,0.0009457889282538317,ignored,ES__SO
2015-10-05,36.78831481933594,29.822114944458008,1.233588081626504,0.00010925495688951514,-0.07437057941662013,0,,0,,0,0,kalman_beta,-0.0004,ignored,ES__SO
2015-10-06,36.45718002319336,29.551591873168945,1.2336780392929647,3.0103116387181217e-05,-0.10075118793835512,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-10-07,36.29877853393555,29.53179359436035,1.2291932053787806,-0.001501494900793432,-0.7040714311696833,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-10-08,36.766727447509766,29.78911781311035,1.2341779722846309,0.0016544287772504163,0.6212344546436149,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-10-09,36.44998550415039,29.66376304626465,1.2288315460247232,-0.0017823009020503378,-0.8092918142758021,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
2015-10-12,36.84593200683594,30.09261131286621,1.2244655740718642,-0.0014345796942620836,-0.6446763283679647,0,,0,,0,0,kalman_beta,0.0,ignored,ES__SO
