date,equity,daily_return,gross_exposure,net_exposure
2014-12-01,997673.2440286274,0.0,0.0,0.0
2014-12-02,997673.2440286274,0.0,0.0,0.0
2014-12-03,997673.2440286274,0.0,0.0,0.0
2014-12-04,997673.2440286274,0.0,0.0,0.0
2014-12-05,997673.2440286274,0.0,0.0,0.0
2014-12-08,997673.2440286274,0.0,0.0,0.0
2014-12-09,997673.2440286274,0.0,0.0,0.0
2014-12-10,997673.2440286274,0.0,0.0,0.0
2014-12-11,997673.2440286274,0.0,0.0,0.0
2014-12-12,997673.2440286274,0.0,0.0,0.0
2014-12-15,997673.2440286274,0.0,0.0,0.0
2014-12-16,997673.2440286274,0.0,0.0,0.0
2014-12-17,997673.2440286274,0.0,0.0,0.0
2014-12-18,997673.2440286274,0.0,0.0,0.0
2014-12-19,997673.2440286274,0.0,0.0,0.0
2014-12-22,997673.2440286274,0.0,0.0,0.0
2014-12-23,997641.3184848184,-3.2000000000000005e-05,79813.85952229021,7392.34860542346
2014-12-24,997441.2326235699,-0.0002005589158560475,79811.30547878548,7728.229103176847
2014-12-26,997474.0597053624,3.2911294138257855e-05,0.0,0.0
2014-12-29,997474.0597053624,0.0,0.0,0.0
2014-12-30,997474.0597053624,0.0,0.0,0.0
2014-12-31,997474.0597053624,0.0,0.0,0.0
2015-01-02,997474.0597053624,0.0,0.0,0.0
2015-01-05,997474.0597053624,0.0,0.0,0.0
2015-01-06,997474.0597053624,0.0,0.0,0.0
2015-01-07,997474.0597053624,0.0,0.0,0.0
2015-01-08,997474.0597053624,0.0,0.0,0.0
2015-01-09,997474.0597053624,0.0,0.0,0.0
2015-01-12,997474.0597053624,0.0,0.0,0.0
2015-01-13,997474.0597053624,0.0,0.0,0.0
2015-01-14,997474.0597053624,0.0,0.0,0.0
2015-01-15,997474.0597053624,0.0,0.0,0.0
2015-01-16,997474.0597053624,0.0,0.0,0.0
2015-01-20,997474.0597053624,0.0,0.0,0.0
2015-01-21,997474.0597053624,0.0,0.0,0.0
2015-01-22,997474.0597053624,0.0,0.0,0.0
2015-01-23,997474.0597053624,0.0,0.0,0.0
2015-01-26,997474.0597053624,0.0,0.0,0.0
2015-01-27,997474.0597053624,0.0,0.0,0.0
2015-01-28,997474.0597053624,0.0,0.0,0.0
2015-01-29,997474.0597053624,0.0,0.0,0.0
2015-01-30,997442.1405354518,-3.2e-05,79797.92477642899,7484.773036611368
2015-02-02,997122.2433304423,-0.0003207175554440689,79795.37124283615,7847.02119372943
2015-02-03,997177.4757148314,5.539178847778039e-05,0.0,0.0
2015-02-04,997113.6563563857,-6.400000000000001e-05,159548.39611437303,38886.59116672493
2015-02-05,997094.0151206673,-1.9698091178632976e-05,79769.09250851086,8776.520190222349
2015-02-06,997310.665430421,0.00021728172716738677,159535.04241930676,-21803.359180736494
2015-02-09,997470.9681958015,0.0001607350356684502,79784.85323443369,8078.71505437664
2015-02-10,997224.3704609144,-0.00024722296964000366,159595.35491132824,39467.49678647799
2015-02-11,997388.1932832918,0.00016427879946571722,79777.94963687315,8067.834735995602
2015-02-12,997233.8937094724,-0.00015470362979877188,0.0,0.0
2015-02-13,997233.8937094724,0.0,0.0,0.0
2015-02-17,997233.8937094724,0.0,0.0,0.0
2015-02-18,997233.8937094724,0.0,0.0,0.0
2015-02-19,997233.8937094724,0.0,0.0,0.0
2015-02-20,997233.8937094724,0.0,0.0,0.0
2015-02-23,997233.8937094724,0.0,0.0,0.0
2015-02-24,997233.8937094724,0.0,0.0,0.0
2015-02-25,997233.8937094724,0.0,0.0,0.0
2015-02-26,997233.8937094724,0.0,0.0,0.0
2015-02-27,997233.8937094724,0.0,0.0,0.0
2015-03-02,997233.8937094724,0.0,0.0,0.0
2015-03-03,997233.8937094724,0.0,0.0,0.0
2015-03-04,997233.8937094724,0.0,0.0,0.0
2015-03-05,997233.8937094724,0.0,0.0,0.0
2015-03-06,997233.8937094724,0.0,0.0,0.0
2015-03-09,997233.8937094724,0.0,0.0,0.0
2015-03-10,997233.8937094724,0.0,0.0,0.0
2015-03-11,997233.8937094724,0.0,0.0,0.0
2015-03-12,997233.8937094724,0.0,0.0,0.0
2015-03-13,997233.8937094724,0.0,0.0,0.0
2015-03-16,997233.8937094724,0.0,0.0,0.0
2015-03-17,997233.8937094724,0.0,0.0,0.0
2015-03-18,997233.8937094724,0.0,0.0,0.0
2015-03-19,997233.8937094724,0.0,0.0,0.0
2015-03-20,997233.8937094724,0.0,0.0,0.0
2015-03-23,997233.8937094724,0.0,0.0,0.0
2015-03-24,997233.8937094724,0.0,0.0,0.0
2015-03-25,997233.8937094724,0.0,0.0,0.0
2015-03-26,997233.8937094724,0.0,0.0,0.0
2015-03-27,997233.8937094724,0.0,0.0,0.0
2015-03-30,997201.9822248737,-3.2000000000000005e-05,79778.7114967578,-30639.065394743087
2015-03-31,997535.7696092714,0.00033472394795378956,79776.1585779899,-30515.860451452103
2015-04-01,996986.069006493,-0.0005510585379748484,79802.86156874172,-30149.63981533002
2015-04-02,996664.137460321,-0.0003229047588325678,0.0,0.0
2015-04-06,996664.137460321,0.0,0.0,0.0
2015-04-07,996664.137460321,0.0,0.0,0.0
2015-04-08,996664.137460321,0.0,0.0,0.0
2015-04-09,996664.137460321,0.0,0.0,0.0
2015-04-10,996664.137460321,0.0,0.0,0.0
2015-04-13,996664.137460321,0.0,0.0,0.0
2015-04-14,996664.137460321,0.0,0.0,0.0
2015-04-15,996664.137460321,0.0,0.0,0.0
2015-04-16,996664.137460321,0.0,0.0,0.0
2015-04-17,996664.137460321,0.0,0.0,0.0
2015-04-20,996664.137460321,0.0,0.0,0.0
2015-04-21,996664.137460321,0.0,0.0,0.0
2015-04-22,996664.137460321,0.0,0.0,0.0
2015-04-23,996664.137460321,0.0,0.0,0.0
2015-04-24,996664.137460321,0.0,0.0,0.0
2015-04-27,996664.137460321,0.0,0.0,0.0
2015-04-28,996664.137460321,0.0,0.0,0.0
2015-04-29,996664.137460321,0.0,0.0,0.0
2015-04-30,996632.2442079223,-3.2000000000000005e-05,79733.13099682568,-7551.330658996871
2015-05-01,996215.3377851496,-0.0004183152062313523,79730.5795366338,-7190.974734116942
2015-05-04,996408.0795239705,0.00019347397245396235,79697.22702281197,-7418.211421764638
2015-05-05,996260.1689365839,-0.00014844378565980487,79712.64636191764,-7131.195478894893
2015-05-06,996114.6129488642,-0.0001461023859611141,79700.8135149267,-6936.60478686828
2015-05-07,996041.2184159182,-7.368081141664934e-05,0.0,0.0
2015-05-08,996041.2184159182,0.0,0.0,0.0
2015-05-11,996041.2184159182,0.0,0.0,0.0
2015-05-12,996041.2184159182,0.0,0.0,0.0
2015-05-13,996041.2184159182,0.0,0.0,0.0
2015-05-14,996041.2184159182,0.0,0.0,0.0
2015-05-15,996041.2184159182,0.0,0.0,0.0
2015-05-18,996041.2184159182,0.0,0.0,0.0
2015-05-19,996041.2184159182,0.0,0.0,0.0
2015-05-20,996041.2184159182,0.0,0.0,0.0
2015-05-21,996041.2184159182,0.0,0.0,0.0
2015-05-22,996041.2184159182,0.0,0.0,0.0
2015-05-26,996041.2184159182,0.0,0.0,0.0
2015-05-27,996041.2184159182,0.0,0.0,0.0
2015-05-28,996041.2184159182,0.0,0.0,0.0
2015-05-29,996041.2184159182,0.0,0.0,0.0
2015-06-01,996041.2184159182,0.0,0.0,0.0
2015-06-02,996041.2184159182,0.0,0.0,0.0
2015-06-03,996041.2184159182,0.0,0.0,0.0
2015-06-04,996041.2184159182,0.0,0.0,0.0
2015-06-05,996041.2184159182,0.0,0.0,0.0
2015-06-08,996041.2184159182,0.0,0.0,0.0
2015-06-09,996041.2184159182,0.0,0.0,0.0
2015-06-10,996041.2184159182,0.0,0.0,0.0
2015-06-11,996041.2184159182,0.0,0.0,0.0
2015-06-12,996041.2184159182,0.0,0.0,0.0
2015-06-15,996041.2184159182,0.0,0.0,0.0
2015-06-16,996041.2184159182,0.0,0.0,0.0
2015-06-17,996041.2184159182,0.0,0.0,0.0
2015-06-18,996041.2184159182,0.0,0.0,0.0
2015-06-19,996009.3450969289,-3.2000000000000005e-05,79683.29747327346,30971.477099749958
2015-06-22,996195.8212932366,0.0001872233400476072,79680.74760775431,30527.13983778184
2015-06-23,995956.7061265103,-0.0002400282771874443,0.0,0.0
2015-06-24,995956.7061265103,0.0,0.0,0.0
2015-06-25,995956.7061265103,0.0,0.0,0.0
2015-06-26,995956.7061265103,0.0,0.0,0.0
2015-06-29,995956.7061265103,0.0,0.0,0.0
2015-06-30,995956.7061265103,0.0,0.0,0.0
2015-07-01,995956.7061265103,0.0,0.0,0.0
2015-07-02,995956.7061265103,0.0,0.0,0.0
2015-07-06,995956.7061265103,0.0,0.0,0.0
2015-07-07,995956.7061265103,0.0,0.0,0.0
2015-07-08,995956.7061265103,0.0,0.0,0.0
2015-07-09,995956.7061265103,0.0,0.0,0.0
2015-07-10,995956.7061265103,0.0,0.0,0.0
2015-07-13,995956.7061265103,0.0,0.0,0.0
2015-07-14,995956.7061265103,0.0,0.0,0.0
2015-07-15,995956.7061265103,0.0,0.0,0.0
2015-07-16,995956.7061265103,0.0,0.0,0.0
2015-07-17,995956.7061265103,0.0,0.0,0.0
2015-07-20,995956.7061265103,0.0,0.0,0.0
2015-07-21,995956.7061265103,0.0,0.0,0.0
2015-07-22,995956.7061265103,0.0,0.0,0.0
2015-07-23,995956.7061265103,0.0,0.0,0.0
2015-07-24,995956.7061265103,0.0,0.0,0.0
2015-07-27,995956.7061265103,0.0,0.0,0.0
2015-07-28,995956.7061265103,0.0,0.0,0.0
2015-07-29,995956.7061265103,0.0,0.0,0.0
2015-07-30,995956.7061265103,0.0,0.0,0.0
2015-07-31,995956.7061265103,0.0,0.0,0.0
2015-08-03,995956.7061265103,0.0,0.0,0.0
2015-08-04,995956.7061265103,0.0,0.0,0.0
2015-08-05,995956.7061265103,0.0,0.0,0.0
2015-08-06,995956.7061265103,0.0,0.0,0.0
2015-08-07,995956.7061265103,0.0,0.0,0.0
2015-08-10,995956.7061265103,0.0,0.0,0.0
2015-08-11,995956.7061265103,0.0,0.0,0.0
2015-08-12,995924.8355119142,-3.2e-05,79676.53649012082,-28971.25594907474
2015-08-13,995642.8218104241,-0.0002831676562670981,79673.98684095312,-28692.10260315393
2015-08-14,995030.4108751203,-0.0006150909963777752,79651.42574483392,-28316.59607636442
2015-08-17,994826.8524011018,-0.00020457512835150507,79602.43287000962,-28542.580103943397
2015-08-18,994879.7655072595,5.318825686094461e-05,0.0,0.0
2015-08-19,994879.7655072595,0.0,0.0,0.0
2015-08-20,994879.7655072595,0.0,0.0,0.0
2015-08-21,994879.7655072595,0.0,0.0,0.0
2015-08-24,994879.7655072595,0.0,0.0,0.0
2015-08-25,994879.7655072595,0.0,0.0,0.0
2015-08-26,994879.7655072595,0.0,0.0,0.0
2015-08-27,994879.7655072595,0.0,0.0,0.0
2015-08-28,994879.7655072595,0.0,0.0,0.0
2015-08-31,994847.9293547632,-3.2000000000000005e-05,79590.38124058077,-6464.907498282177
2015-09-01,994901.0518223807,5.3397575699751926e-05,0.0,0.0
2015-09-02,994901.0518223807,0.0,0.0,0.0
2015-09-03,994901.0518223807,0.0,0.0,0.0
2015-09-04,994901.0518223807,0.0,0.0,0.0
2015-09-08,994901.0518223807,0.0,0.0,0.0
2015-09-09,994901.0518223807,0.0,0.0,0.0
2015-09-10,994901.0518223807,0.0,0.0,0.0
2015-09-11,994901.0518223807,0.0,0.0,0.0
2015-09-14,994901.0518223807,0.0,0.0,0.0
2015-09-15,994901.0518223807,0.0,0.0,0.0
2015-09-16,994901.0518223807,0.0,0.0,0.0
2015-09-17,994901.0518223807,0.0,0.0,0.0
2015-09-18,994901.0518223807,0.0,0.0,0.0
2015-09-21,994901.0518223807,0.0,0.0,0.0
2015-09-22,994869.2149887225,-3.2e-05,79592.08414579046,7369.288908854112
2015-09-23,994617.6943474828,-0.00025281779499279936,79589.5371990978,7635.91247607275
2015-09-24,994816.0036581709,0.0001993824479648948,79569.41554779862,7525.067146390727
2015-09-25,994896.1663023938,8.058037257954563e-05,0.0,0.0
2015-09-28,994864.3296250721,-3.2000000000000005e-05,79591.6933041915,30351.200076292545
2015-09-29,995141.0791633213,0.0002781781696339199,79589.14637000576,30524.6780894435
2015-09-30,994878.1086754956,-0.0002642544794219325,159222.57266613137,39167.8887513488
2015-10-01,994902.256145297,2.4271787257965088e-05,79590.24869403965,8294.622233220893
2015-10-02,994945.7307639021,4.3697376638305605e-05,0.0,0.0
2015-10-05,994945.7307639021,0.0,0.0,0.0
2015-10-06,994945.7307639021,0.0,0.0,0.0
2015-10-07,994945.7307639021,0.0,0.0,0.0
2015-10-08,994945.7307639021,0.0,0.0,0.0
2015-10-09,994945.7307639021,0.0,0.0,0.0
2015-10-12,994945.7307639021,0.0,0.0,0.0
2015-10-13,994945.7307639021,0.0,0.0,0.0
2015-10-14,994945.7307639021,0.0,0.0,0.0
2015-10-15,994945.7307639021,0.0,0.0,0.0
2015-10-16,994945.7307639021,0.0,0.0,0.0
2015-10-19,994945.7307639021,0.0,0.0,0.0
2015-10-20,994945.7307639021,0.0,0.0,0.0
2015-10-21,994945.7307639021,0.0,0.0,0.0
2015-10-22,994945.7307639021,0.0,0.0,0.0
2015-10-23,994945.7307639021,0.0,0.0,0.0
2015-10-26,994945.7307639021,0.0,0.0,0.0
2015-10-27,994945.7307639021,0.0,0.0,0.0
2015-10-28,994945.7307639021,0.0,0.0,0.0
2015-10-29,994945.7307639021,0.0,0.0,0.0
2015-10-30,994945.7307639021,0.0,0.0,0.0
2015-11-02,994945.7307639021,0.0,0.0,0.0
2015-11-03,994945.7307639021,0.0,0.0,0.0
2015-11-04,994945.7307639021,0.0,0.0,0.0
2015-11-05,994945.7307639021,0.0,0.0,0.0
2015-11-06,994945.7307639021,0.0,0.0,0.0
2015-11-09,994945.7307639021,0.0,0.0,0.0
2015-11-10,994945.7307639021,0.0,0.0,0.0
2015-11-11,994945.7307639021,0.0,0.0,0.0
2015-11-12,994945.7307639021,0.0,0.0,0.0
2015-11-13,994945.7307639021,0.0,0.0,0.0
2015-11-16,994945.7307639021,0.0,0.0,0.0
2015-11-17,994945.7307639021,0.0,0.0,0.0
2015-11-18,994945.7307639021,0.0,0.0,0.0
2015-11-19,994945.7307639021,0.0,0.0,0.0
2015-11-20,994945.7307639021,0.0,0.0,0.0
2015-11-23,994945.7307639021,0.0,0.0,0.0
2015-11-24,994945.7307639021,0.0,0.0,0.0
2015-11-25,994945.7307639021,0.0,0.0,0.0
2015-11-27,994945.7307639021,0.0,0.0,0.0
2015-11-30,994945.7307639021,0.0,0.0,0.0
2015-12-01,994913.8925005177,-3.2000000000000005e-05,79595.65846111217,-7615.999227297143
2015-12-02,995080.3452619631,0.0001673036859773993,0.0,0.0
2015-12-03,995080.3452619631,0.0,0.0,0.0
2015-12-04,995080.3452619631,0.0,0.0,0.0
2015-12-07,995080.3452619631,0.0,0.0,0.0
2015-12-08,995080.3452619631,0.0,0.0,0.0
2015-12-09,995080.3452619631,0.0,0.0,0.0
2015-12-10,995048.5026909147,-3.2000000000000005e-05,79606.42762095705,-7036.783588480255
2015-12-11,995140.7452555416,9.270157623221283e-05,0.0,0.0
2015-12-14,995140.7452555416,0.0,0.0,0.0
2015-12-15,995140.7452555416,0.0,0.0,0.0
2015-12-16,995140.7452555416,0.0,0.0,0.0
2015-12-17,995140.7452555416,0.0,0.0,0.0
2015-12-18,995077.0562478453,-6.400000000000001e-05,159222.51924088667,23503.028249019717
2015-12-21,995421.3617661919,0.0003460089007024983,159212.32899965526,23495.486149128003
2015-12-22,995819.9909956951,0.0004004628038079456,159267.41788259067,23313.170538118415
2015-12-23,996578.3547510694,0.0007615470288119672,159331.19855931122,22962.69003222155
2015-12-24,996729.1786492502,0.00015134173591236917,0.0,0.0
2015-12-28,996729.1786492502,0.0,0.0,0.0
2015-12-29,996729.1786492502,0.0,0.0,0.0
2015-12-30,996729.1786492502,0.0,0.0,0.0
2015-12-31,996729.1786492502,0.0,0.0,0.0
2016-01-04,996729.1786492502,0.0,0.0,0.0
2016-01-05,996729.1786492502,0.0,0.0,0.0
2016-01-06,996697.2833155334,-3.2000000000000005e-05,79738.33429194002,31599.426698993684
2016-01-07,995868.4060349722,-0.0008316238986866075,0.0,0.0
2016-01-08,995868.4060349722,0.0,0.0,0.0
2016-01-11,995868.4060349722,0.0,0.0,0.0
2016-01-12,995868.4060349722,0.0,0.0,0.0
2016-01-13,995868.4060349722,0.0,0.0,0.0
2016-01-14,995868.4060349722,0.0,0.0,0.0
2016-01-15,995868.4060349722,0.0,0.0,0.0
2016-01-19,995868.4060349722,0.0,0.0,0.0
2016-01-20,995868.4060349722,0.0,0.0,0.0
2016-01-21,995868.4060349722,0.0,0.0,0.0
2016-01-22,995868.4060349722,0.0,0.0,0.0
2016-01-25,995868.4060349722,0.0,0.0,0.0
2016-01-26,995836.538245979,-3.2000000000000005e-05,79669.47248279778,-30016.911932133233
2016-01-27,996903.9790490974,0.0010719036328980202,79666.92305967832,-29396.51485984098
2016-01-28,996750.7613815622,-0.00015369350584936377,79752.31832392782,-28971.604238301552
2016-01-29,996010.0922054525,-0.0007430836321439648,0.0,0.0
2016-02-01,996010.0922054525,0.0,0.0,0.0
2016-02-02,996010.0922054525,0.0,0.0,0.0
2016-02-03,995978.2198825019,-3.200000000000001e-05,79680.80737643622,8793.453916051272
2016-02-04,996397.9052731621,0.00042138008872298264,79678.25759060014,8320.971413181767
2016-02-05,996359.1144309564,-3.893107562789436e-05,0.0,0.0
2016-02-08,996327.2309392947,-3.2e-05,79708.72915447652,-7395.164593135545
2016-02-09,996324.8556601639,-2.3840351413193296e-06,79706.17847514359,33265.48403296418
2016-02-10,994103.3404126841,-0.0022297097526567905,79705.98845281311,34577.42279438251
2016-02-11,992625.2661223045,-0.0014868416896839823,0.0,0.0
2016-02-12,992625.2661223045,0.0,0.0,0.0
2016-02-16,992625.2661223045,0.0,0.0,0.0
2016-02-17,992625.2661223045,0.0,0.0,0.0
2016-02-18,992625.2661223045,0.0,0.0,0.0
2016-02-19,992625.2661223045,0.0,0.0,0.0
2016-02-22,992625.2661223045,0.0,0.0,0.0
2016-02-23,992625.2661223045,0.0,0.0,0.0
2016-02-24,992625.2661223045,0.0,0.0,0.0
2016-02-25,992625.2661223045,0.0,0.0,0.0
2016-02-26,992625.2661223045,0.0,0.0,0.0
2016-02-29,992625.2661223045,0.0,0.0,0.0
2016-03-01,992625.2661223045,0.0,0.0,0.0
2016-03-02,992625.2661223045,0.0,0.0,0.0
2016-03-03,992625.2661223045,0.0,0.0,0.0
2016-03-04,992625.2661223045,0.0,0.0,0.0
2016-03-07,992625.2661223045,0.0,0.0,0.0
2016-03-08,992625.2661223045,0.0,0.0,0.0
2016-03-09,992625.2661223045,0.0,0.0,0.0
2016-03-10,992625.2661223045,0.0,0.0,0.0
2016-03-11,992625.2661223045,0.0,0.0,0.0
2016-03-14,992625.2661223045,0.0,0.0,0.0
2016-03-15,992625.2661223045,0.0,0.0,0.0
2016-03-16,992625.2661223045,0.0,0.0,0.0
2016-03-17,992625.2661223045,0.0,0.0,0.0
2016-03-18,992625.2661223045,0.0,0.0,0.0
2016-03-21,992625.2661223045,0.0,0.0,0.0
2016-03-22,992625.2661223045,0.0,0.0,0.0
2016-03-23,992625.2661223045,0.0,0.0,0.0
2016-03-24,992625.2661223045,0.0,0.0,0.0
2016-03-28,992625.2661223045,0.0,0.0,0.0
2016-03-29,992625.2661223045,0.0,0.0,0.0
2016-03-30,992625.2661223045,0.0,0.0,0.0
2016-03-31,992625.2661223045,0.0,0.0,0.0
2016-04-01,992625.2661223045,0.0,0.0,0.0
2016-04-04,992625.2661223045,0.0,0.0,0.0
2016-04-05,992625.2661223045,0.0,0.0,0.0
2016-04-06,992625.2661223045,0.0,0.0,0.0
2016-04-07,992625.2661223045,0.0,0.0,0.0
2016-04-08,992625.2661223045,0.0,0.0,0.0
2016-04-11,992625.2661223045,0.0,0.0,0.0
2016-04-12,992625.2661223045,0.0,0.0,0.0
2016-04-13,992625.2661223045,0.0,0.0,0.0
2016-04-14,992625.2661223045,0.0,0.0,0.0
2016-04-15,992625.2661223045,0.0,0.0,0.0
2016-04-18,992625.2661223045,0.0,0.0,0.0
2016-04-19,992625.2661223045,0.0,0.0,0.0
2016-04-20,992625.2661223045,0.0,0.0,0.0
2016-04-21,992625.2661223045,0.0,0.0,0.0
2016-04-22,992625.2661223045,0.0,0.0,0.0
2016-04-25,992625.2661223045,0.0,0.0,0.0
2016-04-26,992625.2661223045,0.0,0.0,0.0
2016-04-27,992625.2661223045,0.0,0.0,0.0
2016-04-28,992625.2661223045,0.0,0.0,0.0
2016-04-29,992625.2661223045,0.0,0.0,0.0
2016-05-02,992625.2661223045,0.0,0.0,0.0
2016-05-03,992625.2661223045,0.0,0.0,0.0
2016-05-04,992625.2661223045,0.0,0.0,0.0
2016-05-05,992625.2661223045,0.0,0.0,0.0
2016-05-06,992593.5021137886,-3.2000000000000005e-05,79410.02128978437,8870.736268577144
2016-05-09,992555.6642562828,-3.81201946468099e-05,79407.48016910309,-34749.162106505435
2016-05-10,994085.4073410429,0.0015412164172236267,79404.45314050262,-35178.73097963114
2016-05-11,994494.7566673885,0.0004117848660916483,79526.83258728344,-34927.81666302947
2016-05-12,994581.9891270319,8.77153540112193e-05,79559.58053339108,-35269.49846349993
2016-05-13,994518.031126843,-6.430641303393331e-05,0.0,0.0
2016-05-16,994518.031126843,0.0,0.0,0.0
2016-05-17,994518.031126843,0.0,0.0,0.0
2016-05-18,994518.031126843,0.0,0.0,0.0
2016-05-19,994518.031126843,0.0,0.0,0.0
2016-05-20,994518.031126843,0.0,0.0,0.0
2016-05-23,994518.031126843,0.0,0.0,0.0
2016-05-24,994518.031126843,0.0,0.0,0.0
2016-05-25,994518.031126843,0.0,0.0,0.0
2016-05-26,994518.031126843,0.0,0.0,0.0
2016-05-27,994518.031126843,0.0,0.0,0.0
2016-05-31,994518.031126843,0.0,0.0,0.0
2016-06-01,994518.031126843,0.0,0.0,0.0
2016-06-02,994518.031126843,0.0,0.0,0.0
2016-06-03,994518.031126843,0.0,0.0,0.0
2016-06-06,994518.031126843,0.0,0.0,0.0
2016-06-07,994518.031126843,0.0,0.0,0.0
2016-06-08,994518.031126843,0.0,0.0,0.0
2016-06-09,994518.031126843,0.0,0.0,0.0
2016-06-10,994518.031126843,0.0,0.0,0.0
2016-06-13,994518.031126843,0.0,0.0,0.0
2016-06-14,994518.031126843,0.0,0.0,0.0
2016-06-15,994518.031126843,0.0,0.0,0.0
2016-06-16,994518.031126843,0.0,0.0,0.0
2016-06-17,994518.031126843,0.0,0.0,0.0
2016-06-20,994518.031126843,0.0,0.0,0.0
2016-06-21,994518.031126843,0.0,0.0,0.0
2016-06-22,994518.031126843,0.0,0.0,0.0
2016-06-23,994518.031126843,0.0,0.0,0.0
2016-06-24,994518.031126843,0.0,0.0,0.0
2016-06-27,994518.031126843,0.0,0.0,0.0
2016-06-28,994518.031126843,0.0,0.0,0.0
2016-06-29,994518.031126843,0.0,0.0,0.0
2016-06-30,994518.031126843,0.0,0.0,0.0
2016-07-01,994518.031126843,0.0,0.0,0.0
2016-07-05,994518.031126843,0.0,0.0,0.0
2016-07-06,994518.031126843,0.0,0.0,0.0
2016-07-07,994518.031126843,0.0,0.0,0.0
2016-07-08,994486.2065498469,-3.2000000000000005e-05,79561.44249014744,-35252.904335021216
2016-07-11,993696.7049057563,-0.000793878928526978,79558.89652398776,-34964.99585050669
2016-07-12,992875.0597350914,-0.0008268570949350644,79495.7363924605,-34433.208472107886
2016-07-13,992502.6553053543,-0.00037507682974385214,0.0,0.0
2016-07-14,992470.8952203845,-3.2000000000000005e-05,79400.21242442835,-6022.550001476979
2016-07-15,992498.7631745893,2.8079366698850142e-05,0.0,0.0
2016-07-18,992498.7631745893,0.0,0.0,0.0
2016-07-19,992498.7631745893,0.0,0.0,0.0
2016-07-20,992498.7631745893,0.0,0.0,0.0
2016-07-21,992498.7631745893,0.0,0.0,0.0
2016-07-22,992498.7631745893,0.0,0.0,0.0
2016-07-25,992498.7631745893,0.0,0.0,0.0
2016-07-26,992498.7631745893,0.0,0.0,0.0
2016-07-27,992498.7631745893,0.0,0.0,0.0
2016-07-28,992498.7631745893,0.0,0.0,0.0
2016-07-29,992498.7631745893,0.0,0.0,0.0
2016-08-01,992498.7631745893,0.0,0.0,0.0
2016-08-02,992498.7631745893,0.0,0.0,0.0
2016-08-03,992498.7631745893,0.0,0.0,0.0
2016-08-04,992498.7631745893,0.0,0.0,0.0
2016-08-05,992498.7631745893,0.0,0.0,0.0
2016-08-08,992498.7631745893,0.0,0.0,0.0
2016-08-09,992498.7631745893,0.0,0.0,0.0
2016-08-10,992498.7631745893,0.0,0.0,0.0
2016-08-11,992498.7631745893,0.0,0.0,0.0
2016-08-12,992498.7631745893,0.0,0.0,0.0
2016-08-15,992498.7631745893,0.0,0.0,0.0
2016-08-16,992498.7631745893,0.0,0.0,0.0
2016-08-17,992498.7631745893,0.0,0.0,0.0
2016-08-18,992498.7631745893,0.0,0.0,0.0
2016-08-19,992498.7631745893,0.0,0.0,0.0
2016-08-22,992498.7631745893,0.0,0.0,0.0
2016-08-23,992498.7631745893,0.0,0.0,0.0
2016-08-24,992498.7631745893,0.0,0.0,0.0
2016-08-25,992498.7631745893,0.0,0.0,0.0
2016-08-26,992498.7631745893,0.0,0.0,0.0
2016-08-29,992498.7631745893,0.0,0.0,0.0
2016-08-30,992498.7631745893,0.0,0.0,0.0
2016-08-31,992498.7631745893,0.0,0.0,0.0
2016-09-01,992498.7631745893,0.0,0.0,0.0
2016-09-02,992498.7631745893,0.0,0.0,0.0
2016-09-06,992498.7631745893,0.0,0.0,0.0
2016-09-07,992498.7631745893,0.0,0.0,0.0
2016-09-08,992498.7631745893,0.0,0.0,0.0
2016-09-09,992498.7631745893,0.0,0.0,0.0
2016-09-12,992498.7631745893,0.0,0.0,0.0
2016-09-13,992498.7631745893,0.0,0.0,0.0
2016-09-14,992498.7631745893,0.0,0.0,0.0
2016-09-15,992498.7631745893,0.0,0.0,0.0
2016-09-16,992498.7631745893,0.0,0.0,0.0
2016-09-19,992498.7631745893,0.0,0.0,0.0
2016-09-20,992498.7631745893,0.0,0.0,0.0
2016-09-21,992498.7631745893,0.0,0.0,0.0
2016-09-22,992498.7631745893,0.0,0.0,0.0
2016-09-23,992498.7631745893,0.0,0.0,0.0
2016-09-26,992498.7631745893,0.0,0.0,0.0
2016-09-27,992498.7631745893,0.0,0.0,0.0
2016-09-28,992498.7631745893,0.0,0.0,0.0
2016-09-29,992498.7631745893,0.0,0.0,0.0
2016-09-30,992498.7631745893,0.0,0.0,0.0
2016-10-03,992498.7631745893,0.0,0.0,0.0
2016-10-04,992498.7631745893,0.0,0.0,0.0
2016-10-05,992498.7631745893,0.0,0.0,0.0
2016-10-06,992498.7631745893,0.0,0.0,0.0
2016-10-07,992498.7631745893,0.0,0.0,0.0
2016-10-10,992498.7631745893,0.0,0.0,0.0
2016-10-11,992498.7631745893,0.0,0.0,0.0
2016-10-12,992498.7631745893,0.0,0.0,0.0
2016-10-13,992498.7631745893,0.0,0.0,0.0
2016-10-14,992498.7631745893,0.0,0.0,0.0
2016-10-17,992498.7631745893,0.0,0.0,0.0
2016-10-18,992498.7631745893,0.0,0.0,0.0
2016-10-19,992498.7631745893,0.0,0.0,0.0
2016-10-20,992498.7631745893,0.0,0.0,0.0
2016-10-21,992467.0032141677,-3.2e-05,79399.90105396714,32866.82216719416
2016-10-24,992676.1806677184,0.00021076514672352828,0.0,0.0
2016-10-25,992676.1806677184,0.0,0.0,0.0
2016-10-26,992676.1806677184,0.0,0.0,0.0
